cinv;cislo;budt;mist;osc;zapl;nazev;poh;nomenkl;kat;typmajet;ucet;datzar;trida;mj;cenamj;czcpa;skp;jkpov;druh;cmnoz;ccena;fizd;hjz;dod;cdokpor;cdok;vyrcis;rok;evcis;cinnost;zak;najz;naji;naj;pracn;datpok;kontr;zpinv;zptck;pozn;obr;prilohy
701;D09220359;701;v7361;;21.5.2025;mini IP kamera 4MPx s WDR, Pinhole 3,7mm + micro SDXC 128GB;860;;;1;82;26.9.2022;;ks;5239,30;26.40.33;;;;1,000;5239,30;;;60487283;999220615;P250161;6801211554367;2022;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09220476;701;v6701;;25.3.2024;termotiskárna BROTHER PocketJet PJ-773;860;;;1;84;29.11.2022;;ks;15052,40;28.23.21;;;;1,000;15052,40;;;7524145;999220767;P240054;K1Z407106;2022;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230148;701;2;;28.2.2023;skříň kombi 178x80x42cm šedá/třešeň, 2 zas.dveře, 2 police;801;;;1;85;21.2.2023;;ks;7377,94;31.01.12;;;;1,000;7377,94;;;27830306;222230187;225230148;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230149;701;2;;28.2.2023;skříň kombi 178x80x42cm šedá/třešeň, 2 zas.dveře, 2 police;801;;;1;85;21.2.2023;;ks;7377,94;31.01.12;;;;1,000;7377,94;;;27830306;222230187;225230149;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230150;701;2;;28.2.2023;skříň 178x80x42cm šedá/třešeň, 2x vys.zasouvací dveře;801;;;1;85;21.2.2023;;ks;8469,68;31.01.12;;;;1,000;8469,68;;;27830306;222230187;225230150;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230151;701;2;;28.2.2023;skříň 178x80x42cm šedá/třešeň, 2x vys.zasouvací dveře;801;;;1;85;21.2.2023;;ks;8469,67;31.01.12;;;;1,000;8469,67;;;27830306;222230187;225230151;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230152;701;2;;28.2.2023;psací stůl rohový 140/80x120/42x75 cm, levý, třešeň;801;;;1;85;21.2.2023;;ks;4384,93;31.01.12;;;;1,000;4384,93;;;27830306;222230187;225230152;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230165;401;v15;;19.3.2025;židle kancelářská VENLO černá (kov,plast,síť);860;;;1;85;14.2.2023;;ks;3357,14;31.01.11;;;;1,000;3357,14;;;27830306;999230109;P250091;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230169;701;1;;28.2.2023;lednice Gorenje RF3121PW4 kombi bílá,F, 91+29 l, 118x48x51cm;801;;;1;86;4.2.2023;;ks;6088,00;27.51.11;;;;1,000;6088,00;;;60719257;999230139;225230169;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230221;401;v15;;27.10.2025;dokument.skener Canon imageFORMULA DR-M260;861;;;1;84;21.4.2023;;ks;21785,34;28.23.21;;;;1,000;21785,34;;;25974939;999230242;P250317;21HG425955;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230249;701;v1801;;1.3.2026;TELTONIKA RUT950 bezdrát.4G LTE router,WiFi,SIM,anténa;860;;;1;84;20.4.2023;;ks;6209,11;26.30.40;;;;1,000;6209,11;;;25098314;999220390;P260101;1124728288;2022;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230250;701;v7361;;21.5.2025;TELTONIKA RUT950 bezdrát.4G LTE router,WiFi,SIM,anténa;860;;;1;84;20.4.2023;;ks;6209,11;26.30.40;;;;1,000;6209,11;;;25098314;999220390;P250161;1124738185;2022;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230428;701;v5541;;19.4.2024;el.odsávačka oleje 20 lt, 220 V, na odsávání a sběr st.oleje;861;;;1;82;17.10.2023;;ks;18863,00;;;;;1,000;18863,00;;;1821547;222231398;P240119;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230430;701;4;;27.10.2023;zařízení FÖRCH na odsávání a sběr st.oleje 90L;801;;;1;82;11.10.2023;;ks;30067,00;;;;;1,000;30067,00;;;27627331;222231413;225230430;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230517;401;v15;;19.3.2025;psací stůl Mirelli A+ rohový 140/80x120/42x75cm levý, třešeň;860;;;1;85;31.10.2023;;ks;4351,16;31.01.12;;;;1,000;4351,16;;;27830306;222231448;P250091;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230518;401;v15;;19.3.2025;kanc.skříň Primo 178x80x42cm, zasouvací dv.třešeň/šedý korpu;860;;;1;85;31.10.2023;;ks;8209,85;31.01.12;;;;1,000;8209,85;;;27830306;222231448;P250091;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230519;401;v15;;19.3.2025;kanc.skříň Primo 178x80x42cm, zasouvací dv.třešeň/šedý korpu;860;;;1;85;31.10.2023;;ks;8209,85;31.01.12;;;;1,000;8209,85;;;27830306;222231448;P250091;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230520;401;v15;;19.3.2025;kanc.skříň Primo 178x80x42cm, kombi 3 pol.+2 dv.třešeň/šedá;860;;;1;85;31.10.2023;;ks;7690,76;31.01.12;;;;1,000;7690,76;;;27830306;222231448;P250091;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09230623;701;2;;15.3.2024;židle kancelářská VENLO černá (kov,plast,síť);860;;;1;85;29.11.2023;;ks;2412,74;31.01.11;;;;1,000;2412,74;;;27830306;999230890;P240038;;2023;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240010;701;4;;31.1.2024;"Förch sada 6-hran.nástrč.klíčů 1/4""47D.VS";801;;;1;82;12.1.2024;;ks;3382,66;25.73.30;;;;1,000;3382,66;;;27627331;777240037;225240010;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240011;701;4;;31.1.2024;"Förch sada 6-hran.nástrč.klíčů 1/4""47D.VS";801;;;1;82;12.1.2024;;ks;3382,66;25.73.30;;;;1,000;3382,66;;;27627331;777240037;225240011;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240012;701;4;;31.1.2024;"Förch sada 6-hran.nástrč.klíčů 1/2""25D.VS";801;;;1;82;12.1.2024;;ks;4460,77;25.73.30;;;;1,000;4460,77;;;27627331;777240037;225240012;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240013;701;4;;31.1.2024;"Förch sada 6-hran.nástrč.klíčů 1/2""25D.VS";801;;;1;82;12.1.2024;;ks;4460,77;25.73.30;;;;1,000;4460,77;;;27627331;777240037;225240013;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240014;701;4;;31.1.2024;"Förch sada nástrč.klíčů 1/2""12H.DL 10D.VS";801;;;1;82;12.1.2024;;ks;2690,54;25.73.30;;;;1,000;2690,54;;;27627331;777240037;225240014;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240015;701;4;;31.1.2024;"Förch sada nástrč.klíčů 1/2""12H.DL 10D.VS";801;;;1;82;12.1.2024;;ks;2690,54;25.73.30;;;;1,000;2690,54;;;27627331;777240037;225240015;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240016;701;4;;31.1.2024;Förch sada úderových šroubováků 3K 7D.VS 5*;801;;;1;82;12.1.2024;;ks;2331,17;25.73.30;;;;1,000;2331,17;;;27627331;777240037;225240016;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240017;701;4;;31.1.2024;Förch sada úderových šroubováků 3K 7D.VS 5*;801;;;1;82;12.1.2024;;ks;2331,17;25.73.30;;;;1,000;2331,17;;;27627331;777240037;225240017;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240018;701;4;;31.1.2024;"Förch sada kov.nástrč.klíčů 1/2"" 3D.plast";801;;;1;82;12.1.2024;;ks;1619,09;25.73.30;;;;1,000;1619,09;;;27627331;777240037;225240018;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240019;701;4;;31.1.2024;"Förch sada kov.nástrč.klíčů 1/2"" 3D.plast";801;;;1;82;12.1.2024;;ks;1619,09;25.73.30;;;;1,000;1619,09;;;27627331;777240037;225240019;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240020;701;4;;31.1.2024;"Förch momentový klíč 1/2"" F60-320 NM";801;;;1;82;12.1.2024;;ks;7695,10;25.73.30;;;;1,000;7695,10;;;27627331;777240037;225240020;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240021;701;4;;31.1.2024;"Förch momentový klíč 1/2"" F60-320 NM";801;;;1;82;12.1.2024;;ks;7695,10;25.73.30;;;;1,000;7695,10;;;27627331;777240037;225240021;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240022;701;4;;31.1.2024;"Förch oprav.sada k ráčně s přepínací páčkou 1/2"" 5*32 Z";801;;;1;82;12.1.2024;;ks;1350,47;25.73.30;;;;1,000;1350,47;;;27627331;777240037;225240022;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240023;701;7;;31.1.2024;vozík dílenský FÖRCH STRONG, 6 zásuvek, kov, modrá/antracit;801;;;1;82;19.1.2024;;ks;18063,76;31.09.11;;;;1,000;18063,76;;;27627331;777240038;225240023;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240024;701;7;;31.1.2024;"Förch sada 6-hran.nástrč.klíčů 1/4""47D.VS";801;;;1;82;19.1.2024;;ks;3360,77;25.73.30;;;;1,000;3360,77;;;27627331;777240038;225240024;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240025;701;7;;31.1.2024;Förch sada kleští č.4, 4-dílná, VS 5*;801;;;1;82;19.1.2024;;ks;3274,26;25.73.30;;;;1,000;3274,26;;;27627331;777240038;225240025;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240026;701;7;;31.1.2024;Förch sada očkoplochých klíčů vyhn.VS 13D;801;;;1;82;19.1.2024;;ks;1996,50;25.73.30;;;;1,000;1996,50;;;27627331;777240038;225240026;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240027;701;7;;31.1.2024;Förch sada oboustr.plochých klíčů otev.VS 10D;801;;;1;82;19.1.2024;;ks;2216,11;25.73.30;;;;1,000;2216,11;;;27627331;777240038;225240027;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240028;701;7;;31.1.2024;"Förch sada nástrč.klíčů 1/2""12H.DL 10D.VS";801;;;1;82;19.1.2024;;ks;2668,65;25.73.30;;;;1,000;2668,65;;;27627331;777240038;225240028;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240029;701;7;;31.1.2024;"Förch sada 6-hran.nástrč.klíčů 1/2""25D.VS";801;;;1;82;19.1.2024;;ks;4438,88;25.73.30;;;;1,000;4438,88;;;27627331;777240038;225240029;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240030;701;7;;31.1.2024;Förch sada úderových šroubováků 3K 7D.VS 5*;801;;;1;82;19.1.2024;;ks;2309,28;25.73.30;;;;1,000;2309,28;;;27627331;777240038;225240030;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240031;701;7;;31.1.2024;Förch kleště na vodní pumpy Knipex Cobra 300 mm;801;;;1;82;19.1.2024;;ks;1450,79;25.73.30;;;;1,000;1450,79;;;27627331;777240038;225240031;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240032;701;7;;31.1.2024;"Förch sada kov.nástrč.klíčů 1/2"" 3D.plast";801;;;1;82;19.1.2024;;ks;1597,20;25.73.30;;;;1,000;1597,20;;;27627331;777240038;225240032;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240033;701;7;;31.1.2024;"Förch momentový klíč 1/2"" F30-320 NM";801;;;1;82;19.1.2024;;ks;7673,21;25.73.30;;;;1,000;7673,21;;;27627331;777240038;225240033;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240057;701;4;;22.2.2024;"Förch sada nástrč.klíčů 1/2""6H.DL 10D.VS";801;;;1;82;9.2.2024;;ks;2312,31;25.73.30;;;;1,000;2312,31;;;27627331;777240064;225240057;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240058;701;4;;22.2.2024;"Förch sada nástrč.klíčů 1/2""6H.DL 10D.VS";801;;;1;82;9.2.2024;;ks;2312,31;25.73.30;;;;1,000;2312,31;;;27627331;777240064;225240058;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240350;701;7;;30.4.2024;Golemtech v021 rychloupínací matice 36 mm k uchycení kol;801;;;1;82;30.4.2024;;ks;4352,81;25.73.40;;;;1,000;4352,81;;;29141281;777240249;225240350;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240351;701;2;;30.4.2024;kontejner Mirelli A+ třešeň,mobilní, 4x zásuvka, 40x48x65 cm;801;;;1;85;25.4.2024;;ks;2644,46;31.01.12;;;;1,000;2644,46;;;27830306;222240578;225240351;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240352;401;v15;;19.3.2025;kontejner Mirelli A+ třešeň,mobilní, 4x zásuvka, 40x48x65 cm;860;;;1;85;25.4.2024;;ks;2644,45;31.01.12;;;;1,000;2644,45;;;27830306;222240578;P250091;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240366;701;4;;31.5.2024;ruční plnička převodového a motorového oleje Sealey VS7009;801;;;1;82;21.5.2024;;ks;8712,00;25.73.30;;;;1,000;8712,00;;;27156257;777240298;225240366;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240491;701;4;;28.6.2024;ultraplochá úzká ruční LED akusvítilna;801;;;1;82;17.6.2024;;ks;1685,53;27.40.39;;;;1,000;1685,53;;;27627331;777240366;225240491;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240492;701;4;;28.6.2024;ultraplochá úzká ruční LED akusvítilna;801;;;1;82;17.6.2024;;ks;1685,53;27.40.39;;;;1,000;1685,53;;;27627331;777240366;225240492;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240680;701;3;;24.3.2025;tiskárna EPSON Pro WF-C5890DWF;860;;;1;84;29.7.2024;;ks;10285,00;26.20.18;;;;1,000;10285,00;;;28226771;999240720;P250098;XBK2050187;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240682;701;4;;29.7.2024;pojízdný zvedák 3T s PU-kolečky;801;;;1;82;29.7.2024;;ks;10617,75;25.73.60;;;;1,000;10617,75;;;27627331;777240486;225240682;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240683;701;4;;29.7.2024;pojízdný zvedák 3T s PU-kolečky;801;;;1;82;29.7.2024;;ks;10617,75;25.73.60;;;;1,000;10617,75;;;27627331;777240486;225240683;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240862;701;4;;11.10.2024;"Förch ráčna 1/2"" s přep.páčkou, úzká 245mm";801;;;1;82;9.10.2024;;ks;1414,49;25.73.30;;;;1,000;1414,49;;;27627331;777240736;225240862;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240863;701;4;;11.10.2024;"Förch ráčna 1/2"" s přep.páčkou, úzká 245mm";801;;;1;82;9.10.2024;;ks;1414,49;25.73.30;;;;1,000;1414,49;;;27627331;777240736;225240863;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240864;701;4;;11.10.2024;Förch LED akulampa ruční, ultraplochá výklopná, USB;801;;;1;82;9.10.2024;;ks;1668,59;27.40.21;;;;1,000;1668,59;;;27627331;777240736;225240864;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240865;701;4;;11.10.2024;Förch LED akulampa strong, extrémní výkon, USB;801;;;1;82;9.10.2024;;ks;1626,24;27.40.21;;;;1,000;1626,24;;;27627331;777240736;225240865;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240866;701;4;;11.10.2024;Förch huštění/vyfukování pneu 6-díl: 2 pistole,spirála,adapt;801;;;1;82;9.10.2024;;ks;1239,04;26.51.65;;;;1,000;1239,04;;;27627331;777240736;225240866;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240867;701;4;;11.10.2024;"Förch sada 6-hran.nástrč.klíčů 1/2"" 7ks+lišta";801;;;1;82;9.10.2024;;ks;1890,02;25.73.30;;;;1,000;1890,02;;;27627331;777240736;225240867;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240868;701;4;;11.10.2024;Förch digitální multimetr F73 + kabely;801;;;1;82;9.10.2024;;ks;1110,78;26.51.66;;;;1,000;1110,78;;;27627331;777240736;225240868;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240869;701;4;;11.10.2024;Förch pákové nýtovací kleště MFX 260;801;;;1;82;9.10.2024;;ks;3294,83;25.73.30;;;;1,000;3294,83;;;27627331;777240736;225240869;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240870;701;7;;11.10.2024;kleště na vyvažovací závaží FÖRCH 5*;801;;;1;82;9.10.2024;;ks;1355,20;25.73.30;;;;1,000;1355,20;;;27627331;777240736;225240870;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240871;701;7;;11.10.2024;kleště na vyvažovací závaží FÖRCH 5*;801;;;1;82;9.10.2024;;ks;1355,20;25.73.30;;;;1,000;1355,20;;;27627331;777240736;225240871;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240872;701;4;;21.10.2024;proplachovací stanice klimatizací EASY FLUSH pro nehořl.kap.;801;;;1;82;21.10.2024;;ks;22504,00;28.13.14;;;;1,000;22504,00;;;29141281;777240744;225240872;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09240982;701;4;;30.11.2024;dálkový ovladač vrat;801;;;1;86;27.11.2024;;ks;1391,50;26.30.12;;;;1,000;1391,50;;;61670235;222241732;225240982;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09241022;701;3;;13.11.2025;notebook Lenovo ThinPad L16 AMD G1/R5_PRO/16G/512/W11P;860;;;1;84;3.12.2024;;ks;18494,85;26.20.11;;;;1,000;18494,85;;;25289462;999241204;P250374;SPW0D9VFP;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09241024;701;3;;13.11.2025;notebook Lenovo ThinPad L16 AMD G1/R5_PRO/16G/512/W11P;860;;;1;84;3.12.2024;;ks;18494,85;26.20.11;;;;1,000;18494,85;;;25289462;999241204;P250374;SPW0D9VFT;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09241053;701;4;;20.12.2024;Förch LED akulampa ruční, ultraplochá výklopná, USB;801;;;1;82;12.12.2024;;ks;1668,59;27.40.21;;;;1,000;1668,59;;;27627331;777240924;225241053;;2024;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250115;701;4;;21.2.2025;"Förch ráčna 1/2"" s přep.páčkou, úzká 245mm";801;;;1;82;18.2.2025;;ks;1383,69;25.73.30;;;;1,000;1383,69;;;27627331;222250161;225250115;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250116;701;7;;21.2.2025;přístroj na huštění pneu,necejchovaný;801;;;1;82;18.2.2025;;ks;1250,59;25.73.60;;;;1,000;1250,59;;;27627331;222250161;225250116;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250233;401;v15;665;17.12.2025;"notebook L LTE-HP EliteBook 665 G11 16"" stříbrošedý,512/16GB";860;;;1;84;25.2.2025;;ks;20182,80;26.20.11;;;;1,000;20182,80;;;14498138;999250141;P250408;1H85050ZXN;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250244;701;2;805;29.12.2025;"notebook L LTE-HP EliteBook 665 G11 16"" stříbrošedý,512/16GB";860;;;1;84;25.2.2025;;ks;20182,80;26.20.11;;;;1,000;20182,80;;;14498138;999250141;P250417;1H85050ZX9;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250265;701;4;;1.3.2026;dokovací stanice L - HP USB-C G5;860;;;1;84;25.2.2025;;ks;3254,90;26.20.13;;;;1,000;3254,90;;;14498138;999250141;P260096;C2Q503ZKLT;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250314;401;v15;;17.3.2025;"monitor I - HP Series 5 Pro 23,8"" FHD 524pf";860;;;1;84;25.2.2025;;ks;2589,40;26.20.17;;;;1,000;2589,40;;;14498138;999250141;P250085;CNK441010L;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250410;401;v01;;17.3.2025;"monitor I - HP Series 5 Pro 23,8"" FHD 524pf";860;;;1;84;25.2.2025;;ks;2589,40;26.20.17;;;;1,000;2589,40;;;14498138;999250141;P250085;CNK44100Z4;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250429;401;v01;;17.3.2025;"monitor I - HP Series 5 Pro 23,8"" FHD 524pf";860;;;1;84;25.2.2025;;ks;2589,40;26.20.17;;;;1,000;2589,40;;;14498138;999250141;P250085;CNK43702LF;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250437;401;v15;;17.3.2025;"monitor I - HP Series 5 Pro 23,8"" FHD 524pf";860;;;1;84;25.2.2025;;ks;2589,40;26.20.17;;;;1,000;2589,40;;;14498138;999250141;P250085;CNK441011C;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250499;701;4;;28.2.2025;UNI sada na plnění převodového oleje+adaptéry;801;;;1;82;27.2.2025;;ks;7319,00;25.73.30;;;;1,000;7319,00;;;24787426;777250110;225250499;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250553;701;4;;25.3.2025;"Förch sada 6-hran.nástrč.klíčů 1/4""47D.VS, černý plast kufr";801;;;1;82;24.3.2025;;ks;3357,75;25.73.30;;;;1,000;3357,75;;;27627331;777250155;225250553;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250554;701;4;;25.3.2025;nastavitelný stojan pod vozidla, 3 nohy, nosnost 1,5 tuny;801;;;1;82;24.3.2025;;ks;9951,04;25.73.30;;;;1,000;9951,04;;;27627331;777250155;225250554;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250710;701;2;;21.5.2025;automat.kávovar DeLonghi Magnifica Start ECAM 220.60.B černý;801;;;1;86;15.5.2025;;ks;8718,00;27.90.11;;;;1,000;8718,00;;;27082440;222250694;225250710;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250902;701;4;;25.6.2025;"Förch sada 6-hran.nástrč.klíčů 1/4""47D.VS, černý plast kufr";801;;;1;82;13.6.2025;;ks;3597,00;25.73.30;;;;1,000;3597,00;;;27627331;777250427;225250902;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250903;701;4;;25.6.2025;Förch kleště na vodní pumpy Knipex Cobra 300 mm;801;;;1;82;13.6.2025;;ks;1671,00;25.73.20;;;;1,000;1671,00;;;27627331;777250427;225250903;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250904;701;4;;25.6.2025;Förch kleště na vodní pumpy Knipex Cobra 300 mm;801;;;1;82;13.6.2025;;ks;1671,00;25.73.30;;;;1,000;1671,00;;;27627331;777250427;225250904;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250905;701;4;;25.6.2025;Förch kleště s čelním úchopem Knipex Twingrip 150 mm;801;;;1;82;13.6.2025;;ks;1180,00;25.73.30;;;;1,000;1180,00;;;27627331;777250427;225250905;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250906;701;4;;25.6.2025;Förch kleště s čelním úchopem Knipex Twingrip 200 mm;801;;;1;82;13.6.2025;;ks;1281,00;25.73.30;;;;1,000;1281,00;;;27627331;777250427;225250906;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250907;701;4;;25.6.2025;Förch kleště s čelním úchopem Knipex Twingrip 250 mm;801;;;1;82;13.6.2025;;ks;1550,00;25.73.30;;;;1,000;1550,00;;;27627331;777250427;225250907;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250942;701;4;;30.6.2025;svářečka HOMER 200 MIG na ocel pomocí plynu i CO2;801;;;1;82;27.6.2025;;ks;15670,79;27.90.31;;;;1,000;15670,79;;;27447308;777250478;225250942;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250943;701;4;;30.6.2025;svářečský vozík HOMER tools;801;;;1;82;27.6.2025;;ks;1918,81;27.90.31;;;;1,000;1918,81;;;27447308;777250478;225250943;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250944;701;4;;30.6.2025;zahradní stůl JESORE (Jysk) 140x80x74cm, černý, kov/um.dřevo;801;;;1;85;20.6.2025;;ks;2750,00;31.09.11;;;;1,000;2750,00;;;26760746;571250046;225250944;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250993;701;4;;20.10.2025;dálkový ovladač garážových vrat Marantec 2k;860;;;1;86;30.6.2025;;ks;1089,00;26.30.12;;;;1,000;1089,00;;;71271911;222250992;P250310;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09250997;701;0;;28.7.2025;informační BOND tabule 100x60 cm (Autodílna Benešov);801;;;1;86;11.7.2025;;ks;2238,50;;;;;1,000;2238,50;;;40907091;222251032;225250997;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09251078;701;7;;21.8.2025;Förch sada 16ks na brzdové písty, pneumat.vřeteno,plast.kufr;801;;;1;86;12.8.2025;;ks;5929,00;25.73.30;;;;1,000;5929,00;;;27627331;777250595;225251078;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09251079;701;7;;21.8.2025;přístroj na huštění pneu,necejchovaný;801;;;1;86;12.8.2025;;ks;1246,30;25.73.60;;;;1,000;1246,30;;;27627331;777250595;225251079;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09251080;701;7;;21.8.2025;přístroj na huštění pneu,necejchovaný;801;;;1;86;12.8.2025;;ks;1246,30;25.73.60;;;;1,000;1246,30;;;27627331;777250595;225251080;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09251081;701;7;;21.8.2025;sada na opravu bezduš.pneumatik osobních aut, plast.kufr;801;;;1;86;12.8.2025;;ks;4365,68;25.73.30;;;;1,000;4365,68;;;27627331;777250595;225251081;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09251082;701;7;;21.8.2025;Förch sada 4 ks montážních pák;801;;;1;86;12.8.2025;;ks;1016,40;25.73.30;;;;1,000;1016,40;;;27627331;777250595;225251082;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09251083;701;7;;21.8.2025;Förch sada 4 ks montážních pák;801;;;1;86;12.8.2025;;ks;1016,40;25.73.30;;;;1,000;1016,40;;;27627331;777250595;225251083;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09251084;701;7;;21.8.2025;Förch sada 4 ks montážních pák;801;;;1;86;12.8.2025;;ks;1016,40;25.73.30;;;;1,000;1016,40;;;27627331;777250595;225251084;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09251400;401;v15;;25.9.2025;skartovač Fellowes 60 Cs černý, křížový řez, utajení P-4;801;;;1;86;24.9.2025;;ks;2533,75;28.23.23;;;;1,000;2533,75;;;27082440;222251395;225251400;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
701;D09251502;701;4;;31.10.2025;kompresor Makita DMP181Z aku, Li-ion bat, nabíječka;801;;;1;86;23.10.2025;;ks;6333,34;28.13.28;;;;1,000;6333,34;;;70705194;777250818;225251502;1124116064730;2025;;;;0,00;0,000;0,00;;;;2;2;;;
